,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
67,2022-04-24,56675.28941887712,-142928.20638421306,121411.9859513008,56675.28941887712,56675.28941887712,-58096.43627775894,-58096.43627775894,-58096.43627775894,-58096.43627775894,-58096.43627775894,-58096.43627775894,0.0,0.0,0.0,-1421.1468588818243
68,2022-05-01,56786.475687902814,-103523.90555231356,161581.7421733901,56786.475687902814,56786.475687902814,-34441.51291717408,-34441.51291717408,-34441.51291717408,-34441.51291717408,-34441.51291717408,-34441.51291717408,0.0,0.0,0.0,22344.962770728736
69,2022-05-08,56897.66195747011,-76109.51757894628,187963.9822743245,56897.66195747011,56897.66195747011,-4651.676252004945,-4651.676252004945,-4651.676252004945,-4651.676252004945,-4651.676252004945,-4651.676252004945,0.0,0.0,0.0,52245.985705465166
70,2022-05-15,57008.8482270374,-74509.80335013302,198122.9813474218,57008.8482270374,57008.8482270374,-2153.7002950290916,-2153.7002950290916,-2153.7002950290916,-2153.7002950290916,-2153.7002950290916,-2153.7002950290916,0.0,0.0,0.0,54855.14793200831
71,2022-05-22,57120.03449660469,-96846.51330800205,165880.2705379881,57120.03449660469,57120.03449660469,-23690.516315884197,-23690.516315884197,-23690.516315884197,-23690.516315884197,-23690.516315884197,-23690.516315884197,0.0,0.0,0.0,33429.51818072049
72,2022-05-29,57231.22076617199,-115970.1585282717,156898.08796289924,57231.22076617199,57231.22076617199,-34423.33502194254,-34423.33502194254,-34423.33502194254,-34423.33502194254,-34423.33502194254,-34423.33502194254,0.0,0.0,0.0,22807.885744229447
73,2022-06-05,57342.40703573927,-91916.2166723119,185244.2839240045,57342.40703573927,57342.40703573927,-10399.812078998246,-10399.812078998246,-10399.812078998246,-10399.812078998246,-10399.812078998246,-10399.812078998246,0.0,0.0,0.0,46942.59495674103
74,2022-06-12,57453.593296110696,-49413.5376344636,226260.20446200387,57453.593296110696,57453.593296110696,31708.961744501317,31708.961744501317,31708.961744501317,31708.961744501317,31708.961744501317,31708.961744501317,0.0,0.0,0.0,89162.55504061202
75,2022-06-19,57564.77955648212,-19026.836837363597,242635.85882790698,57564.77955648212,57564.77955648212,52301.33208624283,52301.33208624283,52301.33208624283,52301.33208624283,52301.33208624283,52301.33208624283,0.0,0.0,0.0,109866.11164272495
76,2022-06-26,57675.965816853546,-40581.7290721715,232805.57234392592,57675.965816853546,57675.965816853546,33057.45085028657,33057.45085028657,33057.45085028657,33057.45085028657,33057.45085028657,33057.45085028657,0.0,0.0,0.0,90733.41666714012
77,2022-07-03,57787.15207722497,-80581.78077264136,183872.80869193323,57787.15207722497,57787.15207722497,-3372.6699116666623,-3372.6699116666623,-3372.6699116666623,-3372.6699116666623,-3372.6699116666623,-3372.6699116666623,0.0,0.0,0.0,54414.48216555831
78,2022-07-10,57898.33833759639,-98030.65069758648,162361.49124112053,57898.33833759639,57898.33833759639,-19614.732864425194,-19614.732864425194,-19614.732864425194,-19614.732864425194,-19614.732864425194,-19614.732864425194,0.0,0.0,0.0,38283.60547317119
79,2022-07-17,58009.52459909385,-79890.31485133566,184026.90242241006,58009.52459909385,58009.52459909385,-4160.342834726658,-4160.342834726658,-4160.342834726658,-4160.342834726658,-4160.342834726658,-4160.342834726658,0.0,0.0,0.0,53849.18176436719
80,2022-07-24,58120.71086059131,-55173.49610656769,212514.37859948567,58120.71086059131,58120.71086059131,19597.329567657493,19597.329567657493,19597.329567657493,19597.329567657493,19597.329567657493,19597.329567657493,0.0,0.0,0.0,77718.0404282488
81,2022-07-31,58231.89712208877,-41694.51957443065,214691.18117434497,58231.89712208877,58231.89712208877,23102.739500919713,23102.739500919713,23102.739500919713,23102.739500919713,23102.739500919713,23102.739500919713,0.0,0.0,0.0,81334.63662300848
82,2022-08-07,58343.08338358622,-74584.69314481794,183750.71775958178,58343.08338358622,58343.08338358622,4345.161813892489,4345.161813892489,4345.161813892489,4345.161813892489,4345.161813892489,4345.161813892489,0.0,0.0,0.0,62688.24519747871
