,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
93,2022-10-24,3096.01068755546,-146.11848909725904,4246.855640575325,3096.01068755546,3096.01068755546,-1133.728489868936,-1133.728489868936,-1133.728489868936,-1133.728489868936,-1133.728489868936,-1133.728489868936,0.0,0.0,0.0,1962.2821976865241
94,2022-10-31,3097.654475383991,589.5358895264061,5169.897146163718,3097.654475383991,3097.654475383991,-185.61708794451454,-185.61708794451454,-185.61708794451454,-185.61708794451454,-185.61708794451454,-185.61708794451454,0.0,0.0,0.0,2912.037387439477
95,2022-11-07,3099.2982629706385,1749.1897581231542,6159.67098605582,3099.2982629706385,3099.2982629706385,740.9798952260232,740.9798952260232,740.9798952260232,740.9798952260232,740.9798952260232,740.9798952260232,0.0,0.0,0.0,3840.278158196662
96,2022-11-14,3100.9420505572857,2162.8511370845067,6835.893302948329,3100.9420505572857,3100.9420505572857,1318.8515401907648,1318.8515401907648,1318.8515401907648,1318.8515401907648,1318.8515401907648,1318.8515401907648,0.0,0.0,0.0,4419.7935907480505
97,2022-11-21,3102.5858381439334,2484.961304375479,6935.080897283126,3102.5858381439334,3102.5858381439334,1625.8098317982242,1625.8098317982242,1625.8098317982242,1625.8098317982242,1625.8098317982242,1625.8098317982242,0.0,0.0,0.0,4728.395669942158
98,2022-11-28,3104.22962573058,2579.35647281795,7075.1818001459005,3104.22962573058,3104.22962573058,1728.0318114832999,1728.0318114832999,1728.0318114832999,1728.0318114832999,1728.0318114832999,1728.0318114832999,0.0,0.0,0.0,4832.26143721388
99,2022-12-05,3105.873413317228,2371.229445443911,6641.653043845308,3105.873413317228,3105.873413317228,1383.2360213036989,1383.2360213036989,1383.2360213036989,1383.2360213036989,1383.2360213036989,1383.2360213036989,0.0,0.0,0.0,4489.109434620927
100,2022-12-12,3107.517201609026,1476.8815730274998,5776.929618505404,3107.517201609026,3107.517201609026,308.9419499941304,308.9419499941304,308.9419499941304,308.9419499941304,308.9419499941304,308.9419499941304,0.0,0.0,0.0,3416.4591516031564
101,2022-12-19,3109.160989900824,-395.7272293387678,4219.914038926545,3109.160989900824,3109.160989900824,-1285.1012360089094,-1285.1012360089094,-1285.1012360089094,-1285.1012360089094,-1285.1012360089094,-1285.1012360089094,0.0,0.0,0.0,1824.0597538919146
102,2023-01-02,3112.44856648442,-1910.0590174444083,2550.710458284914,3112.44856648442,3112.44856648442,-2845.962093939736,-2845.962093939736,-2845.962093939736,-2845.962093939736,-2845.962093939736,-2845.962093939736,0.0,0.0,0.0,266.48647254468415
103,2023-01-09,3114.092354776219,-1065.4941446327757,3399.2474598019503,3114.092354776219,3114.092354776219,-1931.7891969223763,-1931.7891969223763,-1931.7891969223763,-1931.7891969223763,-1931.7891969223763,-1931.7891969223763,0.0,0.0,0.0,1182.3031578538428
104,2023-01-16,3115.736143212685,284.88249390618125,4721.5686912330175,3115.736143212685,3115.736143212685,-567.4591605235129,-567.4591605235129,-567.4591605235129,-567.4591605235129,-567.4591605235129,-567.4591605235129,0.0,0.0,0.0,2548.276982689172
105,2023-01-23,3117.3799316491513,1268.0617005503805,5586.411584129489,3117.3799316491513,3117.3799316491513,397.23709541539927,397.23709541539927,397.23709541539927,397.23709541539927,397.23709541539927,397.23709541539927,0.0,0.0,0.0,3514.6170270645507
106,2023-01-30,3119.0237200856172,1615.191125126818,6065.893709462873,3119.0237200856172,3119.0237200856172,676.2296917906838,676.2296917906838,676.2296917906838,676.2296917906838,676.2296917906838,676.2296917906838,0.0,0.0,0.0,3795.253411876301
107,2023-02-06,3120.667508522084,1333.6567862245504,5911.496682297864,3120.667508522084,3120.667508522084,612.5240263546054,612.5240263546054,612.5240263546054,612.5240263546054,612.5240263546054,612.5240263546054,0.0,0.0,0.0,3733.1915348766897
108,2023-02-13,3122.31129695855,1583.6455644532641,5886.033337066088,3122.31129695855,3122.31129695855,634.0553866285686,634.0553866285686,634.0553866285686,634.0553866285686,634.0553866285686,634.0553866285686,0.0,0.0,0.0,3756.3666835871186
109,2023-02-20,3123.9550838107825,1635.2293132213822,6098.654458643432,3123.9550838107825,3123.9550838107825,762.8053294290285,762.8053294290285,762.8053294290285,762.8053294290285,762.8053294290285,762.8053294290285,0.0,0.0,0.0,3886.760413239811
